"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"2242","XLOC_002242","XLOC_002242","AABR07001512.1","1:48565159-48565711","ZL","ZDF","OK",8.88224,4.79455,-0.889526,-1.39821,0.04955,0.37198,"no"
"2258","XLOC_002258","XLOC_002258","Mpc1","1:53026505-53038360","ZL","ZDF","OK",638.596,265.487,-1.26626,-1.69035,0.02345,0.265599,"no"
"2296","XLOC_002296","XLOC_002296","Dll1","1:57318707-57327379","ZL","ZDF","OK",2.00398,4.71443,1.23422,2.27122,0.0011,0.0464983,"yes"
"2299","XLOC_002299","XLOC_002299","Prdm9","1:57533576-57555048","ZL","ZDF","OK",1.06988,2.61344,1.2885,1.73153,0.019,0.239472,"no"
"2301","XLOC_002301","XLOC_002301","Rgmb","1:57794066-57815772","ZL","ZDF","OK",9.79365,5.25721,-0.89755,-1.71756,0.01305,0.197149,"no"
"2307","XLOC_002307","XLOC_002307","Has1","1:59720508-59732409","ZL","ZDF","OK",0.681346,1.37093,1.0087,1.48663,0.0381,0.328809,"no"
"2340","XLOC_002340","XLOC_002340","Cnot3","1:64126866-64147251","ZL","ZDF","OK",9.08281,127.431,3.81043,8.10925,5e-05,0.00520877,"yes"
"2343","XLOC_002343","XLOC_002343","Cacng6","1:64305437-64322123","ZL","ZDF","OK",1.87981,1.03662,-0.8587,-1.51522,0.0335,0.313213,"no"
"2346","XLOC_002346","XLOC_002346","Prkcg","1:64407099-64433636","ZL","ZDF","OK",3.0677,5.42368,0.822115,1.50856,0.03175,0.305827,"no"
"2347","XLOC_002347","XLOC_002347","Myadm","1:64438471-64446818","ZL","ZDF","OK",91.7237,49.4639,-0.890918,-1.56239,0.0255,0.276252,"no"
"2365","XLOC_002365","XLOC_002365","Zfp110","1:65741572-65757229","ZL","ZDF","OK",9.6725,15.6353,0.692847,1.47494,0.0361,0.322364,"no"
"2391","XLOC_002391","XLOC_002391","Aurkc","1:69958451-69965711","ZL","ZDF","OK",5.18968,12.3727,1.25345,2.39635,0.00095,0.0425294,"yes"
"2417","XLOC_002417","XLOC_002417","Epn1","1:72294152-72311856","ZL","ZDF","OK",67.0975,37.4311,-0.842021,-1.59109,0.02785,0.288624,"no"
"2423","XLOC_002423","XLOC_002423","Ssc5d","1:72443660-72461710","ZL","ZDF","OK",4.84995,2.72168,-0.833472,-1.77097,0.01435,0.207382,"no"
"2426","XLOC_002426","XLOC_002426","LOC684270","1:72490558-72509431","ZL","ZDF","OK",57.6553,27.2863,-1.07927,-2.19989,0.0018,0.0627033,"no"
"2440","XLOC_002440","XLOC_002440","Lilrb4","1:73393843-73399579","ZL","ZDF","OK",1.24393,2.49724,1.00543,1.58683,0.02425,0.270167,"no"
"2469","XLOC_002469","XLOC_002469","Arhgap35","1:78456399-78573374","ZL","ZDF","OK",10.2411,5.70963,-0.8429,-1.73935,0.01645,0.222105,"no"
"2475","XLOC_002475","XLOC_002475","Hif3a","1:78971824-78997869","ZL","ZDF","OK",0.126969,3.64545,4.84355,6.35756,5e-05,0.00520877,"yes"
"2495","XLOC_002495","XLOC_002495","Clasrp","1:80491479-80515747","ZL","ZDF","OK",18.8266,33.8724,0.847339,1.75722,0.0142,0.206299,"no"
"2504","XLOC_002504","XLOC_002504","Cblc","1:80699036-80716146","ZL","ZDF","OK",14.0882,3.23786,-2.12138,-3.60404,5e-05,0.00520877,"yes"
"2512","XLOC_002512","XLOC_002512","Zfp94","1:81122787-81152384","ZL","ZDF","OK",8.38784,17.5206,1.06268,1.91239,0.0066,0.131766,"no"
"2527","XLOC_002527","XLOC_002527","Atp1a3","1:81852428-81881549","ZL","ZDF","OK",1.42219,0.372828,-1.93153,-2.89606,0.00035,0.0213112,"yes"
"2533","XLOC_002533","XLOC_002533","Erf","1:82112448-82120902","ZL","ZDF","OK",5.04341,7.95738,0.657893,1.42244,0.04555,0.358865,"no"
"2534","XLOC_002534","XLOC_002534","Pafah1b3","1:82163594-82166363","ZL","ZDF","OK",1.06371,2.46064,1.20993,1.71939,0.01955,0.243476,"no"
"2536","XLOC_002536","XLOC_002536","Cxcl17,Lipe","1:82247861-82279529","ZL","ZDF","OK",31.1983,98.9736,1.66557,2.72199,0.00065,0.0330733,"yes"
"2537","XLOC_002537","XLOC_002537","Ceacam1","1:82300713-82367012","ZL","ZDF","OK",2.52175,6.91054,1.45437,2.12832,0.0025,0.0724967,"no"
"2555","XLOC_002555","XLOC_002555","AABR07002768.1","1:83816125-83819689","ZL","ZDF","OK",3.03865,4.9007,0.689557,1.4541,0.03995,0.335809,"no"
"2592","XLOC_002592","XLOC_002592","Nfkbib","1:86938137-86948845","ZL","ZDF","OK",16.9913,7.43311,-1.19275,-2.44583,0.00065,0.0330733,"yes"
"2610","XLOC_002610","XLOC_002610","Spred3","1:88101603-88112683","ZL","ZDF","OK",0.502681,1.00668,1.00188,1.38599,0.03095,0.302899,"no"
"2612","XLOC_002612","XLOC_002612","AC118147.2","1:88131553-88162583","ZL","ZDF","OK",0.355498,0.67163,0.917825,1.41154,0.0474,0.365066,"no"
"2616","XLOC_002616","XLOC_002616","LOC102546354","1:88348648-88363766","ZL","ZDF","OK",1.00402,1.78365,0.829049,1.43872,0.0472,0.36442,"no"
"2633","XLOC_002633","XLOC_002633","Aplp1","1:88897531-88908750","ZL","ZDF","OK",2.23468,4.03406,0.852162,1.47431,0.03975,0.335575,"no"
"2654","XLOC_002654","XLOC_002654","Hamp","1:89368020-89369960","ZL","ZDF","OK",20.6977,7.13152,-1.53719,-2.3822,0.0025,0.0724967,"no"
"2657","XLOC_002657","XLOC_002657","Fxyd5","1:89464852-89474452","ZL","ZDF","OK",16.7218,28.2452,0.756273,1.58844,0.02915,0.29419,"no"
"2662","XLOC_002662","XLOC_002662","Gramd1a","1:89563765-89590490","ZL","ZDF","OK",12.3297,20.2665,0.716959,1.43539,0.04455,0.354545,"no"
"2684","XLOC_002684","XLOC_002684","Clip3","1:90962706-90978930","ZL","ZDF","OK",2.43051,5.14901,1.08304,2.2434,0.0018,0.0627033,"no"
"2687","XLOC_002687","XLOC_002687","LOC100910772","1:91070415-91074294","ZL","ZDF","OK",26.2158,15.6291,-0.7462,-1.57367,0.0248,0.272564,"no"
"2696","XLOC_002696","XLOC_002696","Nudt19","1:91820341-91832058","ZL","ZDF","OK",22.6871,13.4555,-0.753676,-1.52837,0.0345,0.316109,"no"
"2722","XLOC_002722","XLOC_002722","Vsig10l","1:98458645-98468013","ZL","ZDF","OK",9.22818,4.72933,-0.964409,-2.04103,0.00465,0.106581,"no"
"2730","XLOC_002730","XLOC_002730","Siglec5","1:98562345-98571019","ZL","ZDF","OK",1.2977,3.02098,1.21906,2.28643,0.00165,0.0590695,"no"
"2746","XLOC_002746","XLOC_002746","Clec11a","1:100289294-100293558","ZL","ZDF","OK",1.11636,0.546651,-1.03011,-1.62945,0.02405,0.268619,"no"
"2753","XLOC_002753","XLOC_002753","Myh14","1:100608708-100671074","ZL","ZDF","OK",30.7977,13.7041,-1.16821,-1.90481,0.00675,0.133188,"no"
"2782","XLOC_002782","XLOC_002782","Lin7b","1:101358327-101360971","ZL","ZDF","OK",1.29947,0.362917,-1.84021,-1.49396,0.044,0.352624,"no"
"2786","XLOC_002786","XLOC_002786","Bax","1:101451801-101457207","ZL","ZDF","OK",21.9999,35.6222,0.695277,1.46719,0.03745,0.326403,"no"
"2802","XLOC_002802","XLOC_002802","Kcnj11","1:102103093-102108855","ZL","ZDF","OK",49.4555,18.093,-1.4507,-2.64643,0.00055,0.0292018,"yes"
"2803","XLOC_002803","XLOC_002803","Abcc8","1:102110467-102191322","ZL","ZDF","OK",10.0149,5.36186,-0.901344,-1.89772,0.00755,0.142086,"no"
"2813","XLOC_002813","XLOC_002813","Ptpn5","1:103197914-103256823","ZL","ZDF","OK",0.14818,0.494846,1.73963,2.02583,0.01075,0.174904,"no"
"2849","XLOC_002849","XLOC_002849","Nipa1","1:114385165-114422733","ZL","ZDF","OK",2.00425,1.01051,-0.987976,-1.69183,0.01835,0.234192,"no"
"2965","XLOC_002965","XLOC_002965","Arrdc4","1:129766094-129780356","ZL","ZDF","OK",7.5912,14.5838,0.941969,1.88272,0.00545,0.116534,"no"
"2992","XLOC_002992","XLOC_002992","Slco3a1","1:135790726-136073540","ZL","ZDF","OK",22.543,12.9826,-0.796095,-1.67871,0.0183,0.233868,"no"
"3011","XLOC_003011","XLOC_003011","Kif7","1:141434087-141452519","ZL","ZDF","OK",1.5534,2.77068,0.834814,1.54992,0.03255,0.308414,"no"
"3013","XLOC_003013","XLOC_003013","Pex11a","1:141474179-141481315","ZL","ZDF","OK",2.32909,11.271,2.27478,4.06356,5e-05,0.00520877,"yes"
"3017","XLOC_003017","XLOC_003017","Ap3s2","1:141612823-141655894","ZL","ZDF","OK",21.9348,11.1418,-0.977235,-1.80038,0.01265,0.193905,"no"
"3028","XLOC_003028","XLOC_003028","Fes","1:142174514-142184001","ZL","ZDF","OK",6.34459,10.3006,0.699132,1.46984,0.03865,0.331603,"no"
"3043","XLOC_003043","XLOC_003043","Fsd2","1:143354029-143398125","ZL","ZDF","OK",31.7457,18.1178,-0.809154,-1.47476,0.03555,0.319732,"no"
"3044","XLOC_003044","XLOC_003044","Homer2","1:143434818-143535583","ZL","ZDF","OK",6.81142,2.48292,-1.45592,-2.25283,0.0016,0.05794,"no"
"3060","XLOC_003060","XLOC_003060","Abhd17c","1:146248502-146289465","ZL","ZDF","OK",9.29897,5.11776,-0.861559,-1.8139,0.01315,0.197709,"no"
"3102","XLOC_003102","XLOC_003102","Tmem135","1:152886995-153096269","ZL","ZDF","OK",5.7562,3.6591,-0.653628,-1.38391,0.04935,0.37198,"no"
"3104","XLOC_003104","XLOC_003104","Prss23","1:153731439-153752541","ZL","ZDF","OK",24.1923,13.1324,-0.881423,-1.86117,0.0079,0.145435,"no"
"3106","XLOC_003106","XLOC_003106","l7Rn6","1:154142835-154170409","ZL","ZDF","OK",34.4062,18.7233,-0.877832,-1.74366,0.01525,0.214192,"no"
"3137","XLOC_003137","XLOC_003137","Acer3","1:163160978-163263606","ZL","ZDF","OK",3.12433,1.69335,-0.883663,-1.81709,0.01135,0.181443,"no"
"3153","XLOC_003153","XLOC_003153","Neu3","1:164803348-164814674","ZL","ZDF","OK",5.79004,3.26887,-0.824779,-1.46174,0.0426,0.347971,"no"
"3158","XLOC_003158","XLOC_003158","Dnajb13","1:165515725-165530095","ZL","ZDF","OK",0.153159,0.484966,1.66285,1.79005,0.0208,0.25135,"no"
"3160","XLOC_003160","XLOC_003160","Mrpl48","1:165563787-165606375","ZL","ZDF","OK",34.2332,20.4426,-0.743818,-1.46808,0.04155,0.342449,"no"
"3199","XLOC_003199","XLOC_003199","Olr59","1:167906038-168058256","ZL","ZDF","OK",2.31782,6.38399,1.46169,2.44374,2e-04,0.014703,"yes"
"3276","XLOC_003276","XLOC_003276","Arfip2","1:170465010-170471153","ZL","ZDF","OK",23.242,50.1153,1.10852,2.08992,0.0037,0.0923152,"no"
"3280","XLOC_003280","XLOC_003280","Mrpl17","1:170649200-170653994","ZL","ZDF","OK",123.484,60.0827,-1.0393,-1.96535,0.00595,0.123268,"no"
"3299","XLOC_003299","XLOC_003299","LOC499235","1:171993856-171997902","ZL","ZDF","OK",27.3414,13.6616,-1.00096,-2.02624,0.0053,0.115004,"no"
"3321","XLOC_003321","XLOC_003321","AABR07004992.1","1:173273653-173284941","ZL","ZDF","OK",4.4554,7.56105,0.763032,1.39471,0.0441,0.352624,"no"
"3328","XLOC_003328","XLOC_003328","Lmo1","1:173728183-173764250","ZL","ZDF","OK",1.86334,4.12034,1.14487,1.72913,0.01875,0.23741,"no"
"3335","XLOC_003335","XLOC_003335","Scube2","1:174428046-174495258","ZL","ZDF","OK",0.481875,1.04008,1.10997,1.80614,0.0122,0.189251,"no"
"3337","XLOC_003337","XLOC_003337","Tmem41b","1:174605673-174620064","ZL","ZDF","OK",14.1778,8.95231,-0.663304,-1.44285,0.0416,0.342604,"no"
"3347","XLOC_003347","XLOC_003347","Dkk3","1:176940416-176983071","ZL","ZDF","OK",35.7752,18.0546,-0.986597,-1.64315,0.01685,0.224609,"no"
"3350","XLOC_003350","XLOC_003350","Tead1","1:177495781-177714826","ZL","ZDF","OK",17.1946,8.29652,-1.05137,-1.48556,0.0337,0.314081,"no"
"3356","XLOC_003356","XLOC_003356","Rras2","1:178940515-179010257","ZL","ZDF","OK",23.0811,12.6749,-0.864737,-1.48814,0.02995,0.299377,"no"
"3367","XLOC_003367","XLOC_003367","Nucb2","1:185094540-185143272","ZL","ZDF","OK",10.2636,24.715,1.26785,2.35719,0.00225,0.0697563,"no"
"3382","XLOC_003382","XLOC_003382","Gde1","1:188394813-188407132","ZL","ZDF","OK",19.5424,9.11298,-1.10062,-2.28793,0.0011,0.0464983,"yes"
"3400","XLOC_003400","XLOC_003400","Crym","1:189944894-189960073","ZL","ZDF","OK",21.518,8.39014,-1.35878,-2.64623,3e-04,0.019395,"yes"
"3401","XLOC_003401","XLOC_003401","AABR07005618.1","1:190368883-190370499","ZL","ZDF","OK",10.1207,4.76241,-1.08755,-1.61953,0.02295,0.263565,"no"
"3452","XLOC_003452","XLOC_003452","SNORD64","1:195060541-195072182","ZL","ZDF","OK",7.81466,23.4723,1.5867,2.51301,3e-04,0.019395,"yes"
"3460","XLOC_003460","XLOC_003460","Nsmce1","1:196855375-196884302","ZL","ZDF","OK",35.9915,22.242,-0.69437,-1.41352,0.04695,0.364024,"no"
"3463","XLOC_003463","XLOC_003463","Xpo6","1:197500506-197590277","ZL","ZDF","OK",10.6819,19.2732,0.85143,1.62359,0.0273,0.285345,"no"
"3478","XLOC_003478","XLOC_003478","Sult1a1","1:198066997-198104109","ZL","ZDF","OK",15.1936,162.052,3.41492,5.1567,5e-05,0.00520877,"yes"
"3494","XLOC_003494","XLOC_003494","Kif22","1:198461168-198476476","ZL","ZDF","OK",2.27536,0.941212,-1.2735,-2.15336,0.0033,0.085843,"no"
"3504","XLOC_003504","XLOC_003504","LOC102553763","1:198792104-198794979","ZL","ZDF","OK",19.8573,12.0973,-0.714987,-1.47969,0.0364,0.322364,"no"
"3522","XLOC_003522","XLOC_003522","RGD1310127","1:199682687-199716213","ZL","ZDF","OK",6.22735,10.1859,0.709884,1.40199,0.04785,0.366988,"no"
"3564","XLOC_003564","XLOC_003564","Mki67","1:207993894-208020454","ZL","ZDF","OK",1.15656,0.464413,-1.31636,-2.53995,0.00105,0.0454332,"yes"
"3573","XLOC_003573","XLOC_003573","Mapk1ip1","1:211195439-211205782","ZL","ZDF","OK",20.4717,42.6048,1.05738,1.83893,0.008,0.14654,"no"
"3621","XLOC_003621","XLOC_003621","Deaf1","1:214283753-214317466","ZL","ZDF","OK",12.561,21.2776,0.760382,1.57443,0.02815,0.290228,"no"
"3641","XLOC_003641","XLOC_003641","Ifitm10","1:215515763-215539385","ZL","ZDF","OK",4.51421,19.4374,2.10629,2.51288,0.00015,0.0121666,"yes"
"3645","XLOC_003645","XLOC_003645","Mir675","1:215744401-215747083","ZL","ZDF","OK",8.76582,17.552,1.00167,2.09352,0.00215,0.0691935,"no"
"3653","XLOC_003653","XLOC_003653","Cdkn1c","1:216661069-216663764","ZL","ZDF","OK",1.42854,2.99951,1.07019,1.89707,0.0084,0.151345,"no"
"3655","XLOC_003655","XLOC_003655","Nap1l4","1:216715349-216751704","ZL","ZDF","OK",74.3295,39.5654,-0.909694,-1.61003,0.0234,0.265268,"no"
"3672","XLOC_003672","XLOC_003672","Ccnd1","1:218090748-218100537","ZL","ZDF","OK",24.3259,7.68013,-1.66329,-3.42183,5e-05,0.00520877,"yes"
"3675","XLOC_003675","XLOC_003675","Tpcn2","1:218419183-218448877","ZL","ZDF","OK",3.90021,7.44025,0.9318,1.70474,0.0181,0.232257,"no"
"3691","XLOC_003691","XLOC_003691","Rpl35a","1:219395275-219395623","ZL","ZDF","OK",17.5711,32.7239,0.897142,1.56637,0.0301,0.300331,"no"
"3692","XLOC_003692","XLOC_003692","Rps6kb2","1:219403969-219412949","ZL","ZDF","OK",9.97825,18.5012,0.890765,1.76424,0.0139,0.204099,"no"
"3694","XLOC_003694","XLOC_003694","Tbc1d10c","1:219431088-219438779","ZL","ZDF","OK",14.329,7.05744,-1.02172,-2.06419,0.00405,0.098368,"no"
"3703","XLOC_003703","XLOC_003703","LOC689065","1:219743746-219758885","ZL","ZDF","OK",0.674066,0.216016,-1.64175,-1.53059,0.0329,0.309711,"no"
"3717","XLOC_003717","XLOC_003717","LOC100363782","1:220480833-220491469","ZL","ZDF","OK",131.844,61.4326,-1.10175,-1.84354,0.0116,0.184101,"no"
"3722","XLOC_003722","XLOC_003722","Banf1","1:220743891-220746224","ZL","ZDF","OK",194.146,103.809,-0.903213,-1.66926,0.0187,0.23705,"no"
"3765","XLOC_003765","XLOC_003765","Gpr137","1:222194265-222197653","ZL","ZDF","OK",15.2444,8.8839,-0.779018,-1.64015,0.0212,0.253443,"no"
"3798","XLOC_003798","XLOC_003798","Scgb1a1","1:225279675-225283326","ZL","ZDF","OK",0.210979,2.5035,3.56878,2.39725,0.0267,0.282568,"no"
"3821","XLOC_003821","XLOC_003821","Tmem109","1:226924969-226935689","ZL","ZDF","OK",61.8682,32.9898,-0.907178,-1.78529,0.0123,0.190399,"no"
"3833","XLOC_003833","XLOC_003833","Ms4a12","1:227405225-227416859","ZL","ZDF","OK",1.5183,0.478398,-1.66617,-1.79327,0.0122,0.189251,"no"
"3883","XLOC_003883","XLOC_003883","RGD1311863","1:234674928-234704820","ZL","ZDF","OK",7.93789,3.84038,-1.04751,-2.06118,0.0052,0.113619,"no"
"3890","XLOC_003890","XLOC_003890","RGD1563242","1:236494220-236501733","ZL","ZDF","OK",11.4092,6.26929,-0.863818,-1.83741,0.00985,0.166165,"no"
"3911","XLOC_003911","XLOC_003911","Fam189a2","1:241822149-241875864","ZL","ZDF","OK",16.1108,5.89204,-1.45119,-2.7622,5e-05,0.00520877,"yes"
"3918","XLOC_003918","XLOC_003918","Pgm5","1:242572235-242766448","ZL","ZDF","OK",34.0143,14.6169,-1.2185,-1.44994,0.0394,0.334254,"no"
"3929","XLOC_003929","XLOC_003929","Rfx3","1:245853350-246110218","ZL","ZDF","OK",0.601622,1.00245,0.736605,1.45532,0.0342,0.315132,"no"
"3958","XLOC_003958","XLOC_003958","Atad1","1:251234673-251387002","ZL","ZDF","OK",27.133,15.5066,-0.807165,-1.6239,0.0222,0.258463,"no"
"3973","XLOC_003973","XLOC_003973","Slc16a12","1:252976072-253053865","ZL","ZDF","OK",1.85456,0.982455,-0.916617,-1.70433,0.0162,0.220218,"no"
"3993","XLOC_003993","XLOC_003993","Cpeb3","1:255661798-255842336","ZL","ZDF","OK",2.78491,0.977342,-1.51069,-2.07142,0.0056,0.118702,"no"
"3997","XLOC_003997","XLOC_003997","Myof","1:256585409-256734769","ZL","ZDF","OK",4.81626,8.62904,0.841289,1.43941,0.0465,0.362453,"no"
"4015","XLOC_004015","XLOC_004015","Pdlim1","1:259308295-259357056","ZL","ZDF","OK",65.6588,39.7783,-0.723007,-1.45831,0.0421,0.345427,"no"
"4031","XLOC_004031","XLOC_004031","Morn4","1:261323082-261333383","ZL","ZDF","OK",2.98821,1.49407,-1.00004,-1.6999,0.01725,0.227435,"no"
"4048","XLOC_004048","XLOC_004048","Got1","1:263245300-263269780","ZL","ZDF","OK",307.122,128.783,-1.25387,-1.53331,0.0314,0.304726,"no"
"4050","XLOC_004050","XLOC_004050","LOC100911779","1:263494851-263526376","ZL","ZDF","OK",7.25545,3.82375,-0.924077,-1.46002,0.04145,0.342138,"no"
"4052","XLOC_004052","XLOC_004052","Dnmbp","1:263625500-263718745","ZL","ZDF","OK",2.95179,1.71571,-0.782783,-1.65687,0.0196,0.243476,"no"
"4065","XLOC_004065","XLOC_004065","Mrpl43","1:264755537-264762892","ZL","ZDF","OK",44.4435,23.5964,-0.913406,-1.42716,0.0467,0.36311,"no"
"4070","XLOC_004070","XLOC_004070","Poll","1:265290334-265298837","ZL","ZDF","OK",10.9778,6.19711,-0.824926,-1.75603,0.0131,0.197497,"no"
"4073","XLOC_004073","XLOC_004073","Npm3","1:265504104-265506046","ZL","ZDF","OK",17.3571,7.94228,-1.12791,-1.84468,0.0088,0.15487,"no"
"4075","XLOC_004075","XLOC_004075","LOC100911951","1:265549592-265573409","ZL","ZDF","OK",3.15265,0.414605,-2.92676,-2.93186,5e-04,0.0273396,"yes"
"4076","XLOC_004076","XLOC_004076","RGD1564887","1:265574716-265757389","ZL","ZDF","OK",2.26266,1.27119,-0.831833,-1.55957,0.0279,0.288733,"no"
"4091","XLOC_004091","XLOC_004091","Pcgf6","1:266811415-266830976","ZL","ZDF","OK",1.32168,2.62269,0.988677,1.48586,0.0357,0.320033,"no"
"4137","XLOC_004137","XLOC_004137","AABR07007055.1","1:278476629-278480915","ZL","ZDF","OK",1.15087,0.382455,-1.58937,-1.95241,0.009,0.157007,"no"
"4140","XLOC_004140","XLOC_004140","Gfra1","1:279203036-279569906","ZL","ZDF","OK",3.76646,2.11934,-0.829591,-1.56272,0.0257,0.276913,"no"
"4162","XLOC_004162","XLOC_004162","Prdx3","1:282238125-282251257","ZL","ZDF","OK",224.357,108.799,-1.04413,-1.54368,0.0311,0.303422,"no"
"5187","XLOC_005187","XLOC_005187","Myh11","10:764420-859241","ZL","ZDF","OK",14.1574,29.0531,1.03713,1.86287,0.01575,0.21719,"no"
"5206","XLOC_005206","XLOC_005206","Cpped1","10:3654991-3776432","ZL","ZDF","OK",6.66598,3.46645,-0.943358,-1.88429,0.00855,0.152053,"no"
"5207","XLOC_005207","XLOC_005207","Gspt1","10:4312862-4446200","ZL","ZDF","OK",1.90309,0.533161,-1.8357,-2.90452,0.00025,0.0171727,"yes"
"5219","XLOC_005219","XLOC_005219","Socs1","10:4957325-4958461","ZL","ZDF","OK",0.655747,1.57375,1.263,1.58063,0.0338,0.314413,"no"
"5224","XLOC_005224","XLOC_005224","Emp2","10:5433247-5467843","ZL","ZDF","OK",20.2193,12.4061,-0.704678,-1.49119,0.0334,0.312677,"no"
"5255","XLOC_005255","XLOC_005255","Srl","10:11240137-11284427","ZL","ZDF","OK",140.546,40.5551,-1.79309,-2.51223,0.00105,0.0454332,"yes"
"5264","XLOC_005264","XLOC_005264","Slx4","10:11785647-11808381","ZL","ZDF","OK",4.2356,7.27394,0.780171,1.64213,0.0217,0.256307,"no"
"5268","XLOC_005268","XLOC_005268","Mefv","10:12046540-12056311","ZL","ZDF","OK",0.999335,0.25632,-1.96302,-2.3645,0.002,0.0673231,"no"
"5303","XLOC_005303","XLOC_005303","Rpl3l","10:14094753-14105376","ZL","ZDF","OK",238.639,110.575,-1.1098,-1.66856,0.01585,0.217749,"no"
"5308","XLOC_005308","XLOC_005308","Hagh","10:14216154-14230515","ZL","ZDF","OK",37.0643,22.8709,-0.696517,-1.39091,0.0494,0.37198,"no"
"5330","XLOC_005330","XLOC_005330","Mslnl","10:15108071-15119183","ZL","ZDF","OK",0.323143,0.761623,1.23691,1.51866,0.0438,0.351889,"no"
"5340","XLOC_005340","XLOC_005340","Mrpl28","10:15495683-15498295","ZL","ZDF","OK",83.6653,51.2122,-0.708142,-1.3986,0.04755,0.365709,"no"
"5341","XLOC_005341","XLOC_005341","Luc7l","10:15538871-15573306","ZL","ZDF","OK",12.1555,28.2857,1.21846,2.07028,0.0079,0.145435,"no"
"5349","XLOC_005349","XLOC_005349","Stc2","10:16541611-16555656","ZL","ZDF","OK",8.05243,3.79793,-1.08421,-1.96354,0.006,0.12372,"no"
"5383","XLOC_005383","XLOC_005383","Pwwp2a","10:29289202-29335904","ZL","ZDF","OK",6.84849,12.0804,0.818805,1.59801,0.02465,0.272277,"no"
"5412","XLOC_005412","XLOC_005412","Trim7","10:34185558-34201953","ZL","ZDF","OK",15.422,7.91079,-0.963101,-1.93149,0.0072,0.138706,"no"
"5441","XLOC_005441","XLOC_005441","Gfpt2","10:35279235-35325508","ZL","ZDF","OK",5.49763,15.3552,1.48185,2.88153,5e-05,0.00520877,"yes"
"5469","XLOC_005469","XLOC_005469","Sar1b","10:37215924-37246761","ZL","ZDF","OK",57.1441,31.0902,-0.878144,-1.76346,0.01565,0.217036,"no"
"5480","XLOC_005480","XLOC_005480","Vdac1","10:37724914-37752826","ZL","ZDF","OK",440.298,179.217,-1.29678,-1.48464,0.03935,0.334087,"no"
"5492","XLOC_005492","XLOC_005492","P4ha2","10:39435226-39464188","ZL","ZDF","OK",13.9769,23.2417,0.733667,1.4834,0.03395,0.314675,"no"
"5493","XLOC_005493","XLOC_005493","Acsl6","10:39655073-39719355","ZL","ZDF","OK",7.22463,1.27447,-2.50303,-4.35342,5e-05,0.00520877,"yes"
"5506","XLOC_005506","XLOC_005506","G3bp1","10:40812857-40846252","ZL","ZDF","OK",22.0426,13.2579,-0.733442,-1.37045,0.0478,0.366988,"no"
"5524","XLOC_005524","XLOC_005524","Zfp692","10:43740796-43760968","ZL","ZDF","OK",9.5504,18.3888,0.945194,1.44277,0.0482,0.367494,"no"
"5562","XLOC_005562","XLOC_005562","Wnt9a","10:45659135-45686104","ZL","ZDF","OK",2.49882,1.51571,-0.72125,-1.36731,0.04825,0.36762,"no"
"5574","XLOC_005574","XLOC_005574","Nt5m","10:46216709-46244473","ZL","ZDF","OK",6.1278,3.27183,-0.90527,-1.60921,0.02525,0.274763,"no"
"5575","XLOC_005575","XLOC_005575","Med9","10:46314374-46329375","ZL","ZDF","OK",9.13978,5.16758,-0.822672,-1.67347,0.0167,0.223558,"no"
"5589","XLOC_005589","XLOC_005589","Kcnj12","10:47281785-47343575","ZL","ZDF","OK",5.14316,2.3739,-1.1154,-2.1341,0.0025,0.0724967,"no"
"5591","XLOC_005591","XLOC_005591","Aldh3a1","10:47490152-47499876","ZL","ZDF","OK",0.821827,2.55034,1.63379,2.52268,0.0012,0.0484875,"yes"
"5631","XLOC_005631","XLOC_005631","Sco1","10:53595853-53608581","ZL","ZDF","OK",9.58625,5.1176,-0.9055,-1.80252,0.0122,0.189251,"no"
