"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"32525","XLOC_032525","XLOC_032525","Arl4a","6:59945790-59950664","ZL","ZDF","OK",7.04621,19.9729,1.50312,2.58634,3e-04,0.019395,"yes"
"32528","XLOC_032528","XLOC_032528","Ifrd1","6:60132016-60151785","ZL","ZDF","OK",12.5023,25.8508,1.04802,1.72369,0.01675,0.224091,"no"
"32570","XLOC_032570","XLOC_032570","Nfkbia","6:76267227-76270457","ZL","ZDF","OK",27.0836,81.5379,1.59005,3.18698,5e-05,0.00520877,"yes"
"32653","XLOC_032653","XLOC_032653","Rtn1","6:94950997-95061174","ZL","ZDF","OK",17.4874,36.351,1.05568,2.20162,0.00225,0.0697563,"no"
"32714","XLOC_032714","XLOC_032714","Adam4","6:105157405-105160622","ZL","ZDF","OK",0.569848,1.27756,1.16474,1.83459,0.0111,0.179158,"no"
"32741","XLOC_032741","XLOC_032741","Pgf","6:108994017-109004598","ZL","ZDF","OK",2.33304,5.25752,1.17217,2.2109,0.0019,0.0650528,"no"
"32816","XLOC_032816","XLOC_032816","Smek1","6:125040802-125084262","ZL","ZDF","OK",11.9792,19.9515,0.735964,1.38777,0.04955,0.37198,"no"
"32819","XLOC_032819","XLOC_032819","Tc2n","6:125437774-125601286","ZL","ZDF","OK",1.39531,2.76488,0.986631,1.74866,0.01335,0.199623,"no"
"32835","XLOC_032835","XLOC_032835","Ifi27l2b","6:127336304-127337791","ZL","ZDF","OK",60.3021,107.225,0.830363,1.73906,0.0142,0.206299,"no"
"32854","XLOC_032854","XLOC_032854","Clmn","6:128466621-128567198","ZL","ZDF","OK",0.883338,1.65181,0.903014,1.89683,0.00855,0.152053,"no"
"33541","XLOC_033541","XLOC_033541","AABR07055333.1","7:1586869-1591850","ZL","ZDF","OK",0.63273,2.41603,1.93297,1.85575,0.0158,0.217198,"no"
"33557","XLOC_033557","XLOC_033557","Pan2","7:2717544-2736542","ZL","ZDF","OK",11.6901,25.1782,1.10689,1.77647,0.01285,0.195471,"no"
"33631","XLOC_033631","XLOC_033631","S1pr4","7:11077410-11079687","ZL","ZDF","OK",0.450784,1.04222,1.20915,1.68485,0.01985,0.24485,"no"
"33737","XLOC_033737","XLOC_033737","Adamts10","7:18409053-18439110","ZL","ZDF","OK",14.8988,29.4696,0.98403,1.79038,0.01605,0.2194,"no"
"33818","XLOC_033818","XLOC_033818","Tmcc3","7:35309264-35543769","ZL","ZDF","OK",5.91934,10.0436,0.762764,1.62432,0.02175,0.256347,"no"
"33868","XLOC_033868","XLOC_033868","Csrp2","7:53630620-53649310","ZL","ZDF","OK",8.00643,15.8991,0.989716,1.95253,0.00665,0.132164,"no"
"33906","XLOC_033906","XLOC_033906","Wif1","7:63094910-63165159","ZL","ZDF","OK",1.82994,3.7567,1.03767,1.80156,0.0126,0.193408,"no"
"33922","XLOC_033922","XLOC_033922","Mirlet7i","7:66802660-66803470","ZL","ZDF","OK",5.07735,10.7604,1.08358,1.9319,0.00545,0.116534,"no"
"33937","XLOC_033937","XLOC_033937","Agap2","7:70364750-70378177","ZL","ZDF","OK",4.555,8.36306,0.87658,1.87928,0.0072,0.138706,"no"
"33943","XLOC_033943","XLOC_033943","Arhgap9","7:70612102-70630338","ZL","ZDF","OK",3.41889,6.06345,0.826612,1.52459,0.03525,0.31905,"no"
"33955","XLOC_033955","XLOC_033955","Sdr9c7","7:71124920-71226150","ZL","ZDF","OK",0.590279,1.2366,1.06691,1.66152,0.0207,0.251107,"no"
"33977","XLOC_033977","XLOC_033977","Spag1","7:74994604-75054697","ZL","ZDF","OK",3.37597,5.72467,0.76189,1.3203,0.04735,0.365065,"no"
"34015","XLOC_034015","XLOC_034015","Pkhd1l1","7:83373021-83548941","ZL","ZDF","OK",1.41618,2.38122,0.749697,1.50459,0.0268,0.283081,"no"
"34050","XLOC_034050","XLOC_034050","Fam91a1","7:98302952-98342378","ZL","ZDF","OK",9.03401,16.0962,0.833283,1.60576,0.0186,0.236328,"no"
"34072","XLOC_034072","XLOC_034072","Myc","7:102586312-102591237","ZL","ZDF","OK",1.50972,2.9186,0.950998,1.79149,0.0129,0.195825,"no"
"34078","XLOC_034078","XLOC_034078","AABR07058174.1","7:103621707-103693164","ZL","ZDF","OK",0.226699,1.18063,2.38071,2.12949,0.01885,0.238127,"no"
"34085","XLOC_034085","XLOC_034085","AABR07058267.1","7:107413395-107445162","ZL","ZDF","OK",10.8569,18.7949,0.791726,1.48609,0.03485,0.317726,"no"
"34102","XLOC_034102","XLOC_034102","Dennd3","7:114724609-114812708","ZL","ZDF","OK",5.8211,10.8156,0.89375,1.54169,0.0376,0.327191,"no"
"34114","XLOC_034114","XLOC_034114","Gpihbp1","7:116632439-116635526","ZL","ZDF","OK",42.7139,285.324,2.73982,5.2115,5e-05,0.00520877,"yes"
"34137","XLOC_034137","XLOC_034137","RGD1562063","7:117420787-117429504","ZL","ZDF","OK",0.128535,0.466149,1.85863,2.45917,0.0013,0.0510273,"no"
"34144","XLOC_034144","XLOC_034144","Kifc2","7:117722535-117732387","ZL","ZDF","OK",2.22117,6.31843,1.50825,2.64723,2e-04,0.014703,"yes"
"34153","XLOC_034153","XLOC_034153","AABR07058466.1","7:118489840-118497099","ZL","ZDF","OK",0.654804,1.2214,0.899406,1.32452,0.0336,0.313614,"no"
"34156","XLOC_034156","XLOC_034156","Apol3,LOC100910885","7:118684958-118891710","ZL","ZDF","OK",19.7598,55.6714,1.49437,1.75182,0.0288,0.292403,"no"
"34216","XLOC_034216","XLOC_034216","L3mbtl2","7:122896870-122918856","ZL","ZDF","OK",8.37841,15.0192,0.842064,1.72448,0.0145,0.208045,"no"
"34220","XLOC_034220","XLOC_034220","Csdc2","7:123168810-123193761","ZL","ZDF","OK",6.97788,15.7806,1.17729,1.6235,0.0306,0.302029,"no"
"34274","XLOC_034274","XLOC_034274","Pim3","7:129860113-129863449","ZL","ZDF","OK",33.2389,52.8826,0.669922,1.36871,0.0492,0.37198,"no"
"34290","XLOC_034290","XLOC_034290","Acr","7:130541939-130548356","ZL","ZDF","OK",0.561825,1.92032,1.77315,2.382,0.0011,0.0464983,"yes"
"34374","XLOC_034374","XLOC_034374","Acvrl1","7:142769959-142787357","ZL","ZDF","OK",23.7007,40.5757,0.77569,1.43535,0.04985,0.372578,"no"
"34526","XLOC_034526","XLOC_034526","Zfp347","7:9970832-9976478","ZL","ZDF","OK",7.85231,15.8538,1.01364,1.89022,0.0079,0.145435,"no"
"34538","XLOC_034538","XLOC_034538","Tle2","7:10962329-11003802","ZL","ZDF","OK",7.22791,12.0796,0.740921,1.5059,0.03505,0.318361,"no"
"34579","XLOC_034579","XLOC_034579","Efna2","7:12381986-12393266","ZL","ZDF","OK",0.55839,1.2446,1.15634,1.54491,0.027,0.284065,"no"
"34656","XLOC_034656","XLOC_034656","Angptl4","7:18627807-18634079","ZL","ZDF","OK",2.04949,39.3557,4.26323,7.75075,5e-05,0.00520877,"yes"
"34810","XLOC_034810","XLOC_034810","Kcnmb4","7:59461798-59514939","ZL","ZDF","OK",1.14558,2.22058,0.954851,1.41895,0.04725,0.364678,"no"
"34845","XLOC_034845","XLOC_034845","Irak3","7:64922629-64982521","ZL","ZDF","OK",3.83061,7.62223,0.99264,2.0753,0.00485,0.108784,"no"
"34925","XLOC_034925","XLOC_034925","Klf10","7:77156005-77162148","ZL","ZDF","OK",6.15089,14.3145,1.21861,2.58317,3e-04,0.019395,"yes"
"34939","XLOC_034939","XLOC_034939","Abra","7:80792599-80796670","ZL","ZDF","OK",10.9222,19.635,0.846162,1.57264,0.0233,0.264681,"no"
"34966","XLOC_034966","XLOC_034966","Enpp2","7:94479929-94604567","ZL","ZDF","OK",5.31407,8.89326,0.742894,1.59701,0.0231,0.264184,"no"
"35023","XLOC_035023","XLOC_035023","Ndrg1","7:107734298-107775706","ZL","ZDF","OK",9.51985,25.2201,1.40556,2.97063,2e-04,0.014703,"yes"
"35057","XLOC_035057","XLOC_035057","Arc","7:115907096-115913385","ZL","ZDF","OK",1.08617,7.72495,2.83027,5.06035,5e-05,0.00520877,"yes"
"35074","XLOC_035074","XLOC_035074","Ly6h","7:116605557-116607674","ZL","ZDF","OK",0.32841,2.05783,2.64755,2.37336,0.00215,0.0691935,"no"
"35117","XLOC_035117","XLOC_035117","AABR07058464.1","7:118459982-118476266","ZL","ZDF","OK",24.336,45.9071,0.915624,1.67814,0.0202,0.247225,"no"
"35123","XLOC_035123","XLOC_035123","Apol11a","7:118684958-118891710","ZL","ZDF","OK",32.0553,92.1512,1.52344,1.51737,0.00955,0.163615,"no"
"35140","XLOC_035140","XLOC_035140","Sstr3","7:119760887-119768082","ZL","ZDF","OK",0.301898,0.630674,1.06284,1.54132,0.03155,0.305372,"no"
"35143","XLOC_035143","XLOC_035143","Mfng","7:119978982-119996824","ZL","ZDF","OK",8.83071,16.2676,0.881401,1.88368,0.0074,0.140466,"no"
"35144","XLOC_035144","XLOC_035144","Card10","7:119998323-120027681","ZL","ZDF","OK",7.93525,15.2788,0.945188,1.99287,0.00605,0.123938,"no"
"35158","XLOC_035158","XLOC_035158","Fam227a","7:120846329-120882392","ZL","ZDF","OK",0.137949,0.550918,1.99771,1.83718,0.01345,0.200166,"no"
"35167","XLOC_035167","XLOC_035167","Cbx7","7:121136052-121153400","ZL","ZDF","OK",10.9808,21.1787,0.947631,1.84399,0.01,0.167922,"no"
"35182","XLOC_035182","XLOC_035182","Slc25a17","7:122539154-122581777","ZL","ZDF","OK",7.57413,13.3169,0.814109,1.70234,0.01625,0.220488,"no"
"35191","XLOC_035191","XLOC_035191","SNORA44","7:123162410-123168720","ZL","ZDF","OK",1.22119,9.31516,2.93129,2.84363,0.00125,0.0495961,"yes"
"35220","XLOC_035220","XLOC_035220","Efcab6","7:124757819-124929025","ZL","ZDF","OK",7.56018,12.8238,0.762325,1.48857,0.03325,0.311538,"no"
"35240","XLOC_035240","XLOC_035240","AC135400.1","7:127081425-127081704","ZL","ZDF","OK",68.8297,138.299,1.00669,2.04943,0.00505,0.112125,"no"
"35266","XLOC_035266","XLOC_035266","Cpne8","7:131623178-131798236","ZL","ZDF","OK",3.973,6.48733,0.707395,1.49929,0.03115,0.30364,"no"
"35267","XLOC_035267","XLOC_035267","Kif21a","7:132069973-132143474","ZL","ZDF","OK",3.07141,5.44517,0.826077,1.48019,0.04095,0.340568,"no"
"35274","XLOC_035274","XLOC_035274","Gxylt1","7:134447575-134495835","ZL","ZDF","OK",6.80251,11.0069,0.694263,1.416,0.04555,0.358865,"no"
"35306","XLOC_035306","XLOC_035306","Rapgef3","7:139228964-139255133","ZL","ZDF","OK",14.9199,35.1022,1.23433,2.18561,0.0029,0.0802832,"no"
"35332","XLOC_035332","XLOC_035332","Adcy6","7:140248851-140291620","ZL","ZDF","OK",30.486,67.3342,1.14319,1.75254,0.0134,0.199963,"no"
"35340","XLOC_035340","XLOC_035340","Rhebl1","7:140552714-140556639","ZL","ZDF","OK",0.63416,1.74569,1.46087,1.73708,0.02115,0.253443,"no"
"35341","XLOC_035341","XLOC_035341","Dhh","7:140575220-140580783","ZL","ZDF","OK",0.385411,1.11265,1.52953,2.15901,0.00415,0.0993759,"no"
"35342","XLOC_035342","XLOC_035342","Lmbr1l","7:140585716-140600818","ZL","ZDF","OK",7.65392,13.1566,0.781519,1.67008,0.0182,0.23286,"no"
"35362","XLOC_035362","XLOC_035362","Pou6f1","7:142201689-142219793","ZL","ZDF","OK",3.05716,5.69416,0.897291,1.87622,0.00895,0.156632,"no"
"35401","XLOC_035401","XLOC_035401","Rarg","7:143839979-143863186","ZL","ZDF","OK",10.4134,17.1055,0.716019,1.4987,0.0353,0.31905,"no"
"35896","XLOC_035896","XLOC_035896","Casp1","8:2604961-2614638","ZL","ZDF","OK",5.54923,9.2893,0.743284,1.49167,0.0341,0.315132,"no"
"35930","XLOC_035930","XLOC_035930","Fam76b","8:12355766-12376276","ZL","ZDF","OK",6.19258,10.3013,0.734219,1.44635,0.0391,0.333678,"no"
"36001","XLOC_036001","XLOC_036001","LOC500956","8:21890318-21901829","ZL","ZDF","OK",3.61647,6.3543,0.81315,1.47825,0.0396,0.334916,"no"
"36030","XLOC_036030","XLOC_036030","Zfp872","8:23193180-23199311","ZL","ZDF","OK",0.699139,1.28253,0.875345,1.36902,0.04835,0.367999,"no"
"36087","XLOC_036087","XLOC_036087","Robo4","8:39878910-39907478","ZL","ZDF","OK",7.41166,12.8129,0.789728,1.70057,0.0172,0.226935,"no"
"36088","XLOC_036088","XLOC_036088","Msantd2","8:39959909-39995123","ZL","ZDF","OK",7.3219,15.5197,1.08381,1.56028,0.0259,0.277847,"no"
"36089","XLOC_036089","XLOC_036089","Esam","8:39997874-40008809","ZL","ZDF","OK",48.9112,97.4023,0.993792,1.85907,0.0103,0.171129,"no"
"36258","XLOC_036258","XLOC_036258","RGD1562914","8:55689317-55714989","ZL","ZDF","OK",2.3354,7.48161,1.67968,2.66016,4e-04,0.0234464,"yes"
"36339","XLOC_036339","XLOC_036339","Coro2b","8:67369799-67492051","ZL","ZDF","OK",0.848327,1.74465,1.04024,1.42602,0.04565,0.359138,"no"
"36377","XLOC_036377","XLOC_036377","Pif1","8:71125413-71132629","ZL","ZDF","OK",0.363246,1.08463,1.57819,1.90767,0.01495,0.212147,"no"
"36385","XLOC_036385","XLOC_036385","Dapk2","8:71822118-71942064","ZL","ZDF","OK",5.94358,9.97417,0.746865,1.56752,0.02835,0.291333,"no"
"36414","XLOC_036414","XLOC_036414","Sltm","8:76977790-77023042","ZL","ZDF","OK",14.804,27.2423,0.879855,1.77141,0.01335,0.199623,"no"
"36441","XLOC_036441","XLOC_036441","Fam214a","8:81863609-81941552","ZL","ZDF","OK",9.14051,16.0621,0.813319,1.6337,0.02325,0.26466,"no"
"36475","XLOC_036475","XLOC_036475","Myo6","8:87583709-87731272","ZL","ZDF","OK",10.7082,22.0374,1.04124,1.90524,0.0116,0.184101,"no"
"36490","XLOC_036490","XLOC_036490","Dopey1","8:94122719-94243215","ZL","ZDF","OK",3.48986,7.34849,1.07428,1.79629,0.0034,0.0872058,"no"
"36512","XLOC_036512","XLOC_036512","Plscr1","8:99625532-99783327","ZL","ZDF","OK",15.2295,33.2114,1.12481,2.1815,0.00305,0.0825953,"no"
"36562","XLOC_036562","XLOC_036562","Slco2a1","8:111495330-111577833","ZL","ZDF","OK",0.949801,1.6561,0.802094,1.42697,0.0447,0.355096,"no"
"36597","XLOC_036597","XLOC_036597","Rassf1","8:116307107-116318450","ZL","ZDF","OK",13.8305,24.7232,0.838009,1.79992,0.0104,0.171752,"no"
"36599","XLOC_036599","XLOC_036599","Hyal2","8:116324039-116328978","ZL","ZDF","OK",17.3302,45.0472,1.37815,2.89198,1e-04,0.00897184,"yes"
"36663","XLOC_036663","XLOC_036663","Als2cl","8:119142433-119178001","ZL","ZDF","OK",4.04409,7.78982,0.945776,1.87994,0.0076,0.142417,"no"
"36733","XLOC_036733","XLOC_036733","Myrip","8:128972310-129139292","ZL","ZDF","OK",7.11138,16.588,1.22194,2.48081,0.00085,0.0390059,"yes"
"36880","XLOC_036880","XLOC_036880","Col5a3","8:21785911-21831697","ZL","ZDF","OK",7.11227,12.7724,0.844643,1.697,0.0174,0.228179,"no"
"36902","XLOC_036902","XLOC_036902","Dock6","8:22822411-22874645","ZL","ZDF","OK",10.462,20.7392,0.987202,1.60386,0.0222,0.258463,"no"
"36906","XLOC_036906","XLOC_036906","Epor","8:22969744-22974321","ZL","ZDF","OK",0.46215,1.34977,1.54628,2.1002,0.00695,0.135794,"no"
"36985","XLOC_036985","XLOC_036985","Nrgn","8:40015048-40023193","ZL","ZDF","OK",1.26629,3.40164,1.42562,2.32825,0.00145,0.0545761,"no"
"37061","XLOC_037061","XLOC_037061","Grik4","8:46806047-47237265","ZL","ZDF","OK",0.915056,3.63278,1.98914,1.74228,0.00135,0.0524282,"no"
"37116","XLOC_037116","XLOC_037116","Zbtb16","8:52980223-53146957","ZL","ZDF","OK",5.07968,17.9307,1.81963,3.5624,5e-05,0.00520877,"yes"
"37132","XLOC_037132","XLOC_037132","Dixdc1","8:55091234-55162421","ZL","ZDF","OK",1.05795,3.29348,1.63833,2.94813,1e-04,0.00897184,"yes"
"37145","XLOC_037145","XLOC_037145","AABR07070161.6","8:55537788-55538430","ZL","ZDF","OK",0,0.370268,Inf,NA,0.0126,0.193408,"no"
"37206","XLOC_037206","XLOC_037206","Clk3","8:62482139-62542622","ZL","ZDF","OK",37.8996,79.8023,1.07425,1.61835,0.0287,0.292333,"no"
"37240","XLOC_037240","XLOC_037240","Glce","8:67006585-67073672","ZL","ZDF","OK",4.88673,8.70498,0.832972,1.71184,0.0106,0.173491,"no"
"37313","XLOC_037313","XLOC_037313","Tex9","8:79083303-79123043","ZL","ZDF","OK",2.90004,5.8652,1.01611,1.77546,0.01365,0.201776,"no"
"37332","XLOC_037332","XLOC_037332","Fam83b","8:83613022-83693472","ZL","ZDF","OK",0.395942,0.684596,0.789965,1.37791,0.0499,0.372699,"no"
"37346","XLOC_037346","XLOC_037346","Fbxo9","8:85388329-85413484","ZL","ZDF","OK",17.4261,35.8041,1.03888,1.91516,0.00815,0.148668,"no"
"37372","XLOC_037372","XLOC_037372","Hmgn3","8:90628200-90664779","ZL","ZDF","OK",22.0076,42.2443,0.940754,1.93667,0.00785,0.145123,"no"
"37387","XLOC_037387","XLOC_037387","Cep162","8:94863281-94922017","ZL","ZDF","OK",0.963701,1.65127,0.776915,1.49307,0.03545,0.319617,"no"
"37393","XLOC_037393","XLOC_037393","Snx14","8:96023444-96088405","ZL","ZDF","OK",7.67738,13.103,0.771212,1.47207,0.03985,0.335646,"no"
"37398","XLOC_037398","XLOC_037398","RGD1560775","8:96408341-96547568","ZL","ZDF","OK",0.336721,0.81794,1.28044,1.61164,0.02945,0.295589,"no"
"37423","XLOC_037423","XLOC_037423","Rasa2","8:104414566-104542317","ZL","ZDF","OK",2.82008,6.23729,1.14518,2.38035,0.00075,0.0360739,"yes"
"37551","XLOC_037551","XLOC_037551","Nbeal2","8:118893994-118977051","ZL","ZDF","OK",3.92866,9.3498,1.2509,2.05788,0.0047,0.107169,"no"
"37582","XLOC_037582","XLOC_037582","Cmtm8","8:122848249-122913571","ZL","ZDF","OK",10.2571,23.6349,1.2043,1.93764,0.0076,0.142417,"no"
"37650","XLOC_037650","XLOC_037650","Ccr1","8:132996648-133002201","ZL","ZDF","OK",3.74977,6.22953,0.73232,1.45165,0.03675,0.323768,"no"
"38126","XLOC_038126","XLOC_038126","Ptprs","9:10585385-10646838","ZL","ZDF","OK",27.0994,75.0256,1.46912,2.33201,0.0016,0.05794,"no"
"38135","XLOC_038135","XLOC_038135","Sema6b","9:10934409-10951253","ZL","ZDF","OK",3.43679,13.7298,1.99818,3.48344,5e-05,0.00520877,"yes"
"38136","XLOC_038136","XLOC_038136","Lrg1","9:10952373-10954681","ZL","ZDF","OK",20.4525,51.403,1.32958,2.80485,5e-05,0.00520877,"yes"
"38152","XLOC_038152","XLOC_038152","Daam2","9:13363890-13493151","ZL","ZDF","OK",2.54389,4.91636,0.950553,1.98419,0.00565,0.119301,"no"
"38196","XLOC_038196","XLOC_038196","Tjap1","9:17086458-17110770","ZL","ZDF","OK",12.51,20.5057,0.712942,1.46036,0.0433,0.350304,"no"
"38233","XLOC_038233","XLOC_038233","Cd2ap","9:20765173-20862202","ZL","ZDF","OK",7.21005,12.7618,0.823755,1.69401,0.01765,0.229565,"no"
"38363","XLOC_038363","XLOC_038363","Il18rap","9:47225584-47258503","ZL","ZDF","OK",0.311895,0.578385,0.890969,1.42004,0.0482,0.367494,"no"
"38402","XLOC_038402","XLOC_038402","Nabp1","9:55049903-55057904","ZL","ZDF","OK",5.05743,15.291,1.5962,3.38894,5e-05,0.00520877,"yes"
"38434","XLOC_038434","XLOC_038434","Aox1","9:64929693-65007884","ZL","ZDF","OK",3.55326,7.83448,1.1407,2.18451,0.0018,0.0627033,"no"
"38435","XLOC_038435","XLOC_038435","Aox4","9:65013861-65167185","ZL","ZDF","OK",3.44011,9.22348,1.42286,1.74571,0.01305,0.197149,"no"
"38460","XLOC_038460","XLOC_038460","Fam117b","9:66716859-66784508","ZL","ZDF","OK",6.94077,23.7168,1.77274,3.49449,5e-05,0.00520877,"yes"
"38585","XLOC_038585","XLOC_038585","AABR07068214.1","9:90982138-91011635","ZL","ZDF","OK",6.92855,12.2411,0.821113,1.61672,0.0207,0.251107,"no"
"38591","XLOC_038591","XLOC_038591","Sp100","9:92681077-92749456","ZL","ZDF","OK",13.5287,25.5322,0.9163,1.45166,0.03345,0.313012,"no"
"38669","XLOC_038669","XLOC_038669","Sned1","9:100380514-100440325","ZL","ZDF","OK",2.99346,5.49812,0.877125,1.46972,0.0234,0.265268,"no"
"38718","XLOC_038718","XLOC_038718","Ddx11","9:114004094-114152716","ZL","ZDF","OK",3.22039,12.9723,2.01013,4.12116,5e-05,0.00520877,"yes"
"38735","XLOC_038735","XLOC_038735","Lpin2","9:119517100-119591671","ZL","ZDF","OK",3.8408,9.59218,1.32045,2.77938,5e-05,0.00520877,"yes"
"38770","XLOC_038770","XLOC_038770","Pot1b","9:7845692-8198800","ZL","ZDF","OK",1.94473,4.67019,1.26391,2.28129,0.00155,0.0567842,"no"
"38802","XLOC_038802","XLOC_038802","AABR07066529.3","9:10802521-10806141","ZL","ZDF","OK",0.558716,1.78261,1.6738,2.54583,0.00135,0.0524282,"no"
"38822","XLOC_038822","XLOC_038822","Unc5cl","9:14491583-14510781","ZL","ZDF","OK",0.653205,1.39986,1.09967,1.50817,0.03075,0.302694,"no"
"38883","XLOC_038883","XLOC_038883","AABR07066861.1","9:19446637-19448202","ZL","ZDF","OK",0.252083,0.749986,1.57296,1.5905,0.03745,0.326403,"no"
"38888","XLOC_038888","XLOC_038888","Pla2g7","9:19935759-19978032","ZL","ZDF","OK",0.903789,1.89986,1.07184,1.58042,0.03085,0.302899,"no"
"38890","XLOC_038890","XLOC_038890","Adgrf5","9:20091098-20195566","ZL","ZDF","OK",45.1518,97.4182,1.10941,1.44791,0.0356,0.319789,"no"
"38924","XLOC_038924","XLOC_038924","LOC501110","9:27475272-27534124","ZL","ZDF","OK",4.9298,10.9051,1.1454,2.21683,0.0019,0.0650528,"no"
"38931","XLOC_038931","XLOC_038931","AABR07067080.1","9:29559860-29575014","ZL","ZDF","OK",1.05853,2.65045,1.32418,0.695551,0.013,0.1968,"no"
"39044","XLOC_039044","XLOC_039044","Hecw2","9:60451476-60672246","ZL","ZDF","OK",3.80898,7.30917,0.940304,1.88231,0.0085,0.151778,"no"
"39067","XLOC_039067","XLOC_039067","Kctd18","9:64851967-64922863","ZL","ZDF","OK",7.88543,13.3298,0.757396,1.462,0.0379,0.328113,"no"
"39069","XLOC_039069","XLOC_039069","Clk1","9:65296518-65308075","ZL","ZDF","OK",64.8908,165.443,1.35025,1.89464,0.0076,0.142417,"no"
"39114","XLOC_039114","XLOC_039114","Myl1","9:73937822-73958480","ZL","ZDF","OK",0.778345,2.75021,1.82106,2.02484,0.0105,0.172497,"no"
"39150","XLOC_039150","XLOC_039150","Prkag3","9:81999299-82008620","ZL","ZDF","OK",3.1178,5.60982,0.847423,1.70532,0.01745,0.228179,"no"
"39235","XLOC_039235","XLOC_039235","Usp40","9:95071995-95143142","ZL","ZDF","OK",15.9231,29.3654,0.882997,1.76882,0.01315,0.197709,"no"
"39253","XLOC_039253","XLOC_039253","Per2","9:98555081-98597439","ZL","ZDF","OK",9.51865,24.4998,1.36394,2.50367,0.00055,0.0292018,"yes"
"39896","XLOC_039896","XLOC_039896","Zfp182","X:922393-1000723","ZL","ZDF","OK",2.04751,3.78203,0.885289,1.66023,0.0181,0.232257,"no"
"39905","XLOC_039905","XLOC_039905","Mir221","X:3678665-3685521","ZL","ZDF","OK",1.55865,5.44111,1.80361,2.29817,0.0013,0.0510273,"no"
"39941","XLOC_039941","XLOC_039941","mrt3","X:14889607-14941017","ZL","ZDF","OK",1.35946,2.37029,0.802025,1.53566,0.0306,0.302029,"no"
"40042","XLOC_040042","XLOC_040042","Bmx","X:31976255-32045774","ZL","ZDF","OK",0.604793,1.35878,1.1678,1.78839,0.0142,0.206299,"no"
"40083","XLOC_040083","XLOC_040083","Sat1","X:43625168-43629770","ZL","ZDF","OK",27.3224,51.0256,0.901137,1.6158,0.02,0.245735,"no"
"40170","XLOC_040170","XLOC_040170","Mir223,Rn60_X_0663.2","X:65367811-65368639","ZL","ZDF","OK",2.28476,5.67439,1.31242,1.82653,0.00765,0.142867,"no"
"40456","XLOC_040456","XLOC_040456","Zcchc12","X:122808604-122811789","ZL","ZDF","OK",0.40119,0.965342,1.26676,1.70392,0.02185,0.256837,"no"
"40483","XLOC_040483","XLOC_040483","Gria3","X:127561850-127829764","ZL","ZDF","OK",7.07166,11.4487,0.695059,1.39624,0.04135,0.341826,"no"
"40588","XLOC_040588","XLOC_040588","Arhgap4","X:156873848-156888916","ZL","ZDF","OK",2.09319,3.50894,0.74533,1.51595,0.0373,0.325741,"no"
"40594","XLOC_040594","XLOC_040594","Haus7","X:157347218-157372809","ZL","ZDF","OK",4.63288,9.48856,1.03428,0.916487,0.0448,0.355377,"no"
"40618","XLOC_040618","XLOC_040618","Ddx26b","X:158835315-158887055","ZL","ZDF","OK",5.88309,9.9618,0.759832,1.42786,0.02925,0.294658,"no"
"40745","XLOC_040745","XLOC_040745","Pfkfb1","X:23092151-23145209","ZL","ZDF","OK",2.22982,5.59848,1.32811,2.12313,0.0033,0.085843,"no"
"40751","XLOC_040751","XLOC_040751","Shroom2","X:23478869-23649466","ZL","ZDF","OK",0.612232,1.43088,1.22475,2.36788,0.00085,0.039006,"yes"
"40942","XLOC_040942","XLOC_040942","Ophn1","X:68185257-68563137","ZL","ZDF","OK",14.3965,35.3537,1.29614,1.76365,0.0022,0.0693805,"no"
"41001","XLOC_041001","XLOC_041001","Mir374,Mir421","X:74361085-74499497","ZL","ZDF","OK",1.84072,3.85208,1.06537,1.16667,0.043,0.349163,"no"
"41105","XLOC_041105","XLOC_041105","Tcp11x2","X:106104483-106172826","ZL","ZDF","OK",8.41575,31.3047,1.89521,3.01636,5e-05,0.00520877,"yes"
"41133","XLOC_041133","XLOC_041133","Tsc22d3","X:111884245-111943751","ZL","ZDF","OK",30.1372,65.5558,1.12118,1.99464,0.00175,0.0614485,"no"
"41229","XLOC_041229","XLOC_041229","Zfp280c","X:135370812-135436064","ZL","ZDF","OK",2.6773,4.55713,0.767347,1.52253,0.0285,0.291783,"no"
"41264","XLOC_041264","XLOC_041264","Atp11c","X:143340716-143453612","ZL","ZDF","OK",4.2077,7.4753,0.829101,1.51728,0.0345,0.316109,"no"
"41306","XLOC_041306","XLOC_041306","AABR07042359.1","X:153490181-153491837","ZL","ZDF","OK",3.30394,5.50726,0.737146,1.46017,0.0378,0.327764,"no"
"41354","XLOC_041354","XLOC_041354","Map7d3","X:159176679-159244879","ZL","ZDF","OK",2.27409,4.59237,1.01395,1.61008,0.02205,0.257809,"no"
